-217.24347,-180.21278,-178.577,-176.64914,-187.77617,-193.31615,-186.17905,-182.2547,-177.43417,-189.81035,-210.01935,-201.02106,-188.25536,-185.51712,-195.79715,-214.27034,-220.56682,-205.0696,-205.60022,-206.25575,-215.13573,-227.06776,-219.80304,-203.29147,-191.06384,-189.23047,-201.65016,-214.54544,-210.4998,-196.60231,-193.45769,-217.70021
68.94139,56.61593,48.678093,56.597042,76.92209,88.03552,71.80878,63.086918,69.18596,79.82739,94.1702,83.541,65.5078,60.130173,70.8353,90.37266,93.704025,73.14401,60.544094,68.28815,79.719444,94.27687,94.094666,72.082214,66.114334,67.76788,79.13527,102.86028,94.160034,73.15099,60.966812,60.929
-18.32135,-10.980249,-7.959075,-9.536598,-18.063438,-30.09105,-17.925129,-5.7506533,-0.94657415,-10.644703,-23.935595,-9.979538,2.1351078,4.5968866,1.6849213,-17.707455,-23.345312,-11.938547,-3.2779715,-3.4643345,-18.124699,-21.394371,-17.286785,-3.854795,3.249053,2.8926725,-1.4057372,-16.754505,-13.876917,-3.3979633,0.32248423,-5.3295574
50.590103,48.66137,43.7965,46.884705,51.167816,52.055916,39.234344,33.223553,32.88286,32.134987,37.825333,34.84576,34.71389,31.534046,36.29283,43.270252,43.963463,36.52102,32.94521,29.31886,34.082752,41.50433,39.9104,35.78792,32.21519,31.641045,34.95971,43.415047,43.085342,35.074825,30.60559,34.82702
-4.429034,-1.8107933,-0.7678222,0.48977226,-6.6971498,-4.467225,-4.407622,-0.22890562,-1.2846364,-3.0023832,-2.5559635,-1.6099575,-0.25208914,1.6774795,8.832058,7.734959,7.106942,12.582142,15.736267,10.921159,7.5419445,5.5082307,8.696839,12.67682,11.516445,9.832603,10.929264,6.734066,3.5326238,4.5323625,0.6612793,2.3761852
13.704138,17.343807,20.91104,22.53819,16.491226,14.967502,16.824284,19.188122,16.840866,13.145235,8.703328,14.710452,16.809376,18.002693,23.498447,20.57523,16.594933,21.065895,29.403687,29.630043,26.97934,22.89003,22.098053,27.076326,32.1999,29.246552,23.379702,22.678688,21.45383,23.03533,25.072807,18.720112
-31.7915,-33.678024,-37.618916,-35.490555,-27.886444,-24.026905,-28.19234,-35.791367,-35.450134,-30.81123,-19.489069,-20.133438,-28.188698,-30.923912,-30.343216,-23.266846,-18.290909,-24.330275,-24.848316,-26.469334,-23.486103,-15.645616,-21.760887,-26.86602,-28.241104,-26.944075,-27.571037,-20.464579,-21.641766,-28.994534,-31.704426,-30.823463
12.707489,16.754301,14.168669,8.33378,9.433228,10.924675,19.21005,20.150743,22.261717,20.800293,15.700098,23.254992,24.660858,23.783718,17.37661,11.670303,11.901959,17.65539,24.091963,21.17549,16.652975,19.092697,20.133244,20.590895,24.05407,29.96162,24.791542,10.696122,14.210886,17.536081,16.067219,11.960119
-14.935053,-15.262009,-14.440174,-18.353386,-9.723675,-5.946627,-6.383002,-11.849353,-18.882061,-16.717709,-11.29899,-14.269653,-20.14766,-23.367052,-23.277748,-16.628887,-11.114126,-12.914932,-11.702627,-16.394749,-11.210764,-5.885837,-7.1067915,-12.999662,-9.02383,-7.78208,-10.274442,-7.1639614,-10.726383,-18.407213,-16.701574,-13.466858
4.964349,4.324617,7.093495,5.662224,6.7136364,5.0004883,4.2830143,3.429192,2.1664991,2.1945539,2.7608213,3.9385738,5.26355,2.6816561,-5.873865,-5.9179063,4.93001,8.269139,8.977514,0.14627182,-1.7756493,0.5919044,4.6964784,6.1621733,10.832436,9.112123,7.015429,8.06439,10.557213,9.012664,4.988549,2.7467792
-9.33436,-13.027083,-6.6788344,-3.3613796,-4.0146523,-5.5962315,-2.758027,-0.50992095,-3.0081024,-2.2179186,-2.522118,-0.24957249,0.34860942,-2.9334364,-5.628633,-11.190017,-5.2298117,-4.1159887,-0.71815157,-1.0610893,-3.4838367,-5.4264097,-1.1755162,6.540822,4.655998,-2.812052,-6.3002276,-4.6516457,-4.284399,-11.303775,-10.59484,-1.1655567
-1.6849248,-5.944905,-5.0842886,-5.3025074,-1.0081728,0.7952908,-5.640706,-6.1348066,-9.965567,-12.646395,-3.4809484,-6.068309,-8.649693,-9.591841,-6.972662,-0.585585,-0.4757482,-4.405463,-6.448821,-4.454025,-4.633725,-0.30230635,0.94804394,-0.23335107,-8.980646,-10.491083,-7.700779,-4.3789997,-3.4363227,-11.436897,-12.665356,-6.983182
-1.6467221,1.0546368,4.652152,3.898432,1.7253549,-4.0889106,-4.2607565,2.1843088,2.5262594,-4.091121,-3.9812977,1.9747274,2.927654,4.802928,5.1049128,5.872998,3.9876208,2.652995,5.953555,8.346231,1.3738468,-2.5746064,0.6986865,3.1502657,2.5008202,0.17567536,0.7061868,-3.448321,2.2289548,5.775211,3.9151404,2.7636194
2.329504,1.2784526,-5.829336,-8.33011,-3.3990846,-1.7922446,-9.956643,-10.951393,-9.598856,-8.39927,-0.6094575,-2.9052591,-7.004846,-10.176537,-9.9055805,-0.69524777,-6.093611,-10.987392,-6.279818,-5.430482,-4.9789853,0.50478935,-1.9045687,-8.389303,-8.252558,-7.8061323,-9.468148,-3.875307,-3.0468118,-3.002295,-5.430787,-8.327478
8.958445,7.053016,1.0062714,-3.5991025,-7.0070105,-4.864023,-1.3484769,-6.2183924,-4.4009314,-5.2216697,-8.2342415,-0.45881397,-0.19042438,-5.115873,-7.807599,-7.847433,-8.294437,-2.8803654,0.6062961,-5.4694386,-11.913408,-7.586522,1.3124497,1.8815726,-2.8625226,-0.8193851,-0.92130893,-4.8976703,-5.6720405,-0.60573864,-0.44951802,-6.574256
-2.7229314,-3.9315257,-2.46355,-2.7136497,-5.1849666,-2.353874,-3.484849,-8.742268,-8.09579,-8.950029,-6.621113,-1.1493185,-0.054423273,-2.364768,-0.69273293,-3.4161625,-4.959284,-3.9714866,-1.9646312,-6.674962,-5.751177,-1.6252909,-2.5424328,-4.007411,-3.049818,-4.120575,-7.3118944,-5.804482,-8.350668,-5.2908077,-1.4828144,-3.2974477
-2.336721,-6.534458,-13.324377,-12.519673,-10.843288,-4.5463505,-5.1176095,-13.08502,-14.686163,-13.494524,-11.8486,-11.087364,-17.36474,-18.443838,-6.750738,-8.85182,-12.67798,-16.796669,-15.425038,-17.665695,-15.3345,-7.544226,-14.544217,-18.22491,-9.833206,-11.969828,-17.90131,-14.072362,-11.237572,-10.339451,-13.029699,-14.324319
14.444782,10.042522,4.4624248,2.539331,-0.0307827,0.02822429,9.731527,7.1504955,7.2125635,4.7383294,4.3923564,10.281721,8.021008,8.775736,8.704077,4.6415462,5.326856,10.320419,12.139828,10.302117,8.278826,12.72234,8.750618,6.0113096,4.399921,2.330592,1.613498,4.2430763,4.4159393,4.331962,5.964862,8.00148
-9.566049,-12.759753,-12.646675,-13.678604,-12.354143,-16.699226,-15.118525,-15.2877865,-15.373436,-11.733709,-6.499631,-14.243568,-12.537318,-12.560916,-9.884283,-2.8817012,-3.3139532,-8.575323,-12.615355,-16.18629,-9.975391,0.2880965,-6.141553,-11.295048,-13.220917,-13.598181,-14.499774,-10.297241,-13.577239,-18.395678,-12.82687,-7.236905
11.764797,11.025764,8.817614,6.5384955,6.920886,1.8959095,8.295843,6.908903,5.803857,3.6835527,-2.1003664,2.679554,6.7316604,4.756879,7.471166,5.4631214,7.7008343,10.959326,7.922652,7.165303,4.013319,4.9657006,8.747717,10.266059,6.928641,5.7296124,7.1739225,-0.20027402,4.2770686,4.7889404,5.6484056,1.7179269
-16.509495,-17.11192,-15.257597,-13.335908,-7.9027405,-8.413488,-16.94492,-16.628153,-8.743019,-8.173457,-8.409361,-10.175867,-7.0654755,-6.841651,-11.570496,-8.572337,-10.18779,-15.713871,-14.119793,-8.869244,-6.6173353,-1.5669992,-8.043241,-8.728029,-13.245567,-15.99349,-11.601733,-10.9426155,-13.937238,-10.799951,-7.493828,-7.4044676
1.1094079,0.88828295,-0.52155197,-0.84636056,-0.15752065,-0.17513554,2.5148005,-0.922261,2.520756,6.538385,1.5310192,6.9040465,3.6460023,4.575492,6.822194,6.0711064,-2.1907883,-1.1083343,1.5278083,4.826026,6.7493005,5.679887,1.8882324,2.9287353,4.81513,3.1602387,3.3253856,1.0009227,3.947213,3.074995,1.0295517,3.561095
-6.070326,-5.9658575,-9.4955635,-11.366132,-9.442236,-6.2426767,-10.547863,-12.883928,-12.692216,-9.145029,-7.886979,-6.350593,-10.399527,-11.93885,-6.8935738,-3.1712446,-9.210702,-7.5781474,-8.072533,-6.6257687,-3.19412,-0.11649978,-5.112895,-4.2179656,-4.1483107,-11.983149,-13.872808,-8.090993,-8.98068,-15.203278,-16.26244,-5.9117494
6.9611883,5.0091124,4.2363753,8.421165,8.636424,3.3570466,2.5157504,5.1308417,5.8109326,3.438737,-5.307986,0.12779751,5.658047,5.977072,0.5900673,0.2979982,2.5453851,7.4865475,6.8619757,11.710762,5.24367,6.2777433,8.561445,11.599013,9.234025,5.6275086,3.4687736,2.256679,-0.5372275,-1.0637376,3.030492,6.303603
-4.411214,-5.8755813,-5.762269,-0.7401271,2.7539146,-1.3537323,-3.7892604,-4.2116804,-5.842704,-6.3693066,-6.2532263,-7.539646,-6.470067,-4.8208523,-6.0337663,-4.1119313,2.258008,2.6881256,-3.2700758,-4.561683,-6.7249703,-5.2266574,-4.6471486,-5.1754174,-7.44417,-8.466892,-4.8661284,-2.0082185,-6.102495,-8.8670025,-5.8684134,-2.7968156
6.765998,5.4183316,6.3406878,6.583637,5.173601,2.5063791,3.953726,8.470778,11.050621,7.4684258,-0.20528118,2.2685733,3.8450646,7.210972,5.3716483,1.1883826,5.8955917,11.945007,12.886182,8.483727,3.2661684,4.6712213,4.446502,8.990018,7.4803762,1.5651278,-0.6092745,-2.7472336,1.3771428,4.9614334,7.8498755,7.561199
-0.42946798,-9.078616,-7.21484,-8.180046,-6.973118,-5.444311,-8.842772,-10.294152,-9.520278,-7.4140887,-8.034174,-8.6933,-12.594118,-10.65509,-9.791043,-10.009699,-6.1345644,-3.1145906,-3.6124778,-9.989545,-11.139053,-5.432198,-0.6905345,-7.010797,-9.204654,-12.5274315,-15.5545845,-12.031338,-8.021376,-6.196009,-8.390284,-5.2894826
9.494713,8.145719,5.903474,2.3365912,1.4765627,0.51256675,2.341289,3.8141081,1.8930728,2.0845137,-0.6828724,3.8649364,3.0587745,4.124981,5.8069854,1.3729647,3.2731967,8.925442,9.413624,5.4121485,4.17511,2.6713023,4.71749,4.824104,4.1334333,1.7269858,0.9229527,-0.6355666,0.24000123,5.4346895,4.666277,1.7898177
-3.3081002,-6.028887,-11.759668,-11.435537,-7.272879,-5.5409765,-10.268122,-11.378004,-13.008218,-9.131126,-4.421216,-9.805479,-14.506937,-14.91564,-11.008157,-5.0008855,-5.2352157,-9.645374,-11.701792,-11.30087,-8.390395,-7.922232,-9.534415,-13.953954,-15.156801,-15.720954,-13.239193,-8.708144,-14.257647,-15.776743,-13.039333,-11.673544
8.043824,8.570679,1.2336792,0.042054236,0.93079525,3.1125908,7.692086,4.2099047,3.7793806,1.6781018,0.74964267,3.6246154,2.9715247,1.0355215,0.64795053,1.0955524,5.8629208,5.456233,5.096293,5.7966022,-0.7645074,-1.8160174,0.86462,2.6265652,2.5404217,3.9880922,1.4357893,-4.773632,-0.67137045,5.260465,3.2664342,-1.0775023
-11.9816065,-9.04047,-8.38141,-9.622564,-7.456527,-3.073732,-8.798235,-12.738876,-14.387045,-14.703768,-7.191291,-11.545906,-12.362726,-10.657903,-10.529143,-4.6120567,-6.2844105,-11.219873,-9.804161,-6.3887477,-5.3882146,2.3500607,-2.9112983,-12.028801,-12.585323,-10.752908,-10.644186,-9.882141,-12.214512,-12.839008,-10.7775135,-8.067176
1.6887827,1.5809546,4.8758397,5.098325,4.74877,2.931237,3.050477,3.7807724,1.2915832,-0.7155164,0.6912298,2.9268157,-0.6432308,1.184926,1.9605863,5.471575,5.3246083,2.6881135,-0.39811823,1.482086,-1.2571814,0.1609599,-1.2138708,-1.7491448,-1.05748,3.9418702,6.2819557,4.471308,9.578567,6.0376225,1.2962612,-4.4844246
-8.95122,-8.172905,-8.407137,-7.837174,-3.4232872,-5.643736,-9.742956,-6.1209745,-6.55802,-7.9526525,-4.842162,-7.4881277,-12.435477,-11.952437,-6.8272595,0.59548104,-0.14788425,-8.938677,-12.422974,-5.994895,-4.3247623,-4.0521483,-9.288616,-14.948668,-12.383846,-8.676601,-8.890741,-4.2508693,-6.0288754,-13.344517,-12.174404,-10.090391
-5.193632,-0.21716124,-1.447649,-2.4042747,-0.13679755,0.5581278,2.504226,1.2682881,0.50323045,-1.2175906,1.9262416,2.420384,-1.663739,1.4498479,1.6963178,-0.3619333,1.4815226,1.8762083,0.5579431,1.4204183,-0.6735294,-2.2378526,-1.759956,-1.081756,3.2070806,2.5343642,-0.31645966,-2.2745688,-2.8050768,-1.4809872,-2.224069,-6.0921116
-4.2183022,-5.289834,-6.8014293,-8.558762,-5.877319,-2.5435758,-5.434759,-8.331484,-9.418541,-6.186207,-5.6099653,-10.91506,-10.48435,-7.5446935,-10.768048,-9.555535,-3.2243829,-2.5353887,-7.161129,-9.65834,-11.062195,-11.756803,-9.123852,-7.539137,-2.9890585,-5.472133,-9.572187,-8.281522,-9.093743,-7.5959167,-6.1907396,-4.649718
